1.000000000000000000e+02,9.655172729492187500e+01,9.655172729492187500e+01,8.947368621826171875e+01,9.824561309814453125e+01
1.000000000000000000e+02,9.827586364746093750e+01,9.827586364746093750e+01,1.000000000000000000e+02,1.000000000000000000e+02
9.827586364746093750e+01,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02
9.137931060791015625e+01,9.482758331298828125e+01,8.965517425537109375e+01,8.070175170898437500e+01,8.947368621826171875e+01
1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02
9.655172729492187500e+01,9.482758331298828125e+01,9.827586364746093750e+01,1.000000000000000000e+02,9.473683929443359375e+01
9.827586364746093750e+01,9.482758331298828125e+01,1.000000000000000000e+02,9.824561309814453125e+01,9.824561309814453125e+01
1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,9.824561309814453125e+01,1.000000000000000000e+02
9.137931060791015625e+01,9.827586364746093750e+01,9.655172729492187500e+01,9.122807312011718750e+01,9.473683929443359375e+01
9.310344696044921875e+01,1.000000000000000000e+02,9.655172729492187500e+01,9.298245239257812500e+01,9.824561309814453125e+01
9.137931060791015625e+01,9.482758331298828125e+01,9.137931060791015625e+01,8.596491241455078125e+01,9.122807312011718750e+01
9.482758331298828125e+01,8.965517425537109375e+01,8.275862121582031250e+01,9.122807312011718750e+01,9.824561309814453125e+01
1.000000000000000000e+02,1.000000000000000000e+02,9.827586364746093750e+01,9.824561309814453125e+01,1.000000000000000000e+02
1.000000000000000000e+02,9.827586364746093750e+01,9.827586364746093750e+01,1.000000000000000000e+02,9.824561309814453125e+01
9.827586364746093750e+01,9.827586364746093750e+01,9.827586364746093750e+01,9.824561309814453125e+01,9.824561309814453125e+01
1.000000000000000000e+02,9.827586364746093750e+01,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02
